Imatest-style,Python Release,,Random
File,OV13b10_AG15.5_ET2800_deadleaf_12M_60_denoised_A_model_mixup025.raw
Run date,07-Apr-2026 15:42:22,,Release

Image pixels (WxH),4032,3024
Crop,1672,1654
L R T B,1207,2860,639,2310
pixels/in,0
pixels/mm,0
um/pixel,0
MTF30,0.128 Cy/Pxl,Secondary readout

Table of MTF
f (c/p),f (C/P),MTF,MTF w/noise,Noise PSD,S+N PSD,Signal PSD,,Seg 1
0.0027,0.0027,2.1106,2.1102,0.0001058,30.9802121,30.9801063,,2.1106
0.0131,0.0131,1.1545,1.1545,0.0002655,1.0244464,1.0241809,,1.1545
0.0236,0.0236,1.0000,1.0000,0.0001141,0.3069968,0.3068827,,1.0000
0.0341,0.0341,0.8822,0.8822,0.0000548,0.1305211,0.1304663,,0.8822
0.0445,0.0445,0.7958,0.7959,0.0000401,0.0673405,0.0673004,,0.7958
0.0550,0.0550,0.6881,0.6883,0.0000319,0.0348699,0.0348381,,0.6881
0.0655,0.0655,0.6306,0.6309,0.0000246,0.0215014,0.0214769,,0.6306
0.0760,0.0760,0.5463,0.5466,0.0000172,0.0123528,0.0123356,,0.5463
0.0864,0.0864,0.4856,0.4860,0.0000174,0.0077155,0.0076981,,0.4856
0.0969,0.0969,0.4402,0.4409,0.0000189,0.0051418,0.0051229,,0.4402
0.1074,0.1074,0.3721,0.3732,0.0000197,0.0030416,0.0030220,,0.3721
0.1178,0.1178,0.3382,0.3395,0.0000170,0.0021123,0.0020953,,0.3382
0.1283,0.1283,0.2994,0.3012,0.0000167,0.0014146,0.0013978,,0.2994
0.1388,0.1388,0.2597,0.2622,0.0000180,0.0009229,0.0009049,,0.2597
0.1493,0.1493,0.2289,0.2316,0.0000150,0.0006262,0.0006112,,0.2289
0.1597,0.1597,0.2070,0.2097,0.0000116,0.0004500,0.0004383,,0.2070
0.1702,0.1702,0.1887,0.1919,0.0000109,0.0003330,0.0003221,,0.1887
0.1807,0.1807,0.1777,0.1813,0.0000105,0.0002645,0.0002540,,0.1777
0.1912,0.1912,0.1661,0.1704,0.0000106,0.0002092,0.0001986,,0.1661
0.2016,0.2016,0.1609,0.1653,0.0000095,0.0001772,0.0001676,,0.1609
0.2121,0.2121,0.1535,0.1590,0.0000101,0.0001481,0.0001380,,0.1535
0.2226,0.2226,0.1487,0.1538,0.0000083,0.0001259,0.0001176,,0.1487
0.2330,0.2330,0.1431,0.1485,0.0000076,0.0001070,0.0000994,,0.1431
0.2435,0.2435,0.1393,0.1452,0.0000074,0.0000937,0.0000862,,0.1393
0.2540,0.2540,0.1327,0.1387,0.0000067,0.0000785,0.0000719,,0.1327
0.2645,0.2645,0.1304,0.1370,0.0000067,0.0000706,0.0000639,,0.1304
0.2749,0.2749,0.1306,0.1375,0.0000065,0.0000657,0.0000592,,0.1306
0.2854,0.2854,0.1271,0.1341,0.0000059,0.0000580,0.0000520,,0.1271
0.2959,0.2959,0.1247,0.1319,0.0000055,0.0000521,0.0000465,,0.1247
0.3063,0.3063,0.1202,0.1277,0.0000052,0.0000454,0.0000403,,0.1202
0.3168,0.3168,0.1175,0.1249,0.0000047,0.0000406,0.0000359,,0.1175
0.3273,0.3273,0.1202,0.1269,0.0000040,0.0000392,0.0000351,,0.1202
0.3378,0.3378,0.1153,0.1220,0.0000037,0.0000339,0.0000303,,0.1153
0.3482,0.3482,0.1125,0.1189,0.0000032,0.0000302,0.0000271,,0.1125
0.3587,0.3587,0.1100,0.1164,0.0000029,0.0000273,0.0000243,,0.1100
0.3692,0.3692,0.1078,0.1144,0.0000028,0.0000248,0.0000220,,0.1078
0.3797,0.3797,0.1023,0.1094,0.0000027,0.0000214,0.0000187,,0.1023
0.3901,0.3901,0.1012,0.1074,0.0000022,0.0000195,0.0000173,,0.1012
0.4006,0.4006,0.0983,0.1038,0.0000018,0.0000172,0.0000154,,0.0983
0.4111,0.4111,0.0952,0.1007,0.0000016,0.0000153,0.0000137,,0.0952
