   40, 93.00,  0.58
   40, 94.00,  0.59
   40, 95.00,  0.59
   40, 96.00,  0.59
   40, 97.00,  0.60
   40, 98.00,  0.60
   40, 99.00,  0.60
   40,100.00,  0.61
Use unnormalized MTF for Acutance calculation
CPIQ Results
Computer Monitor Acutance,0.395,
Computer Monitor Quality Loss,20.851,
5.5" Phone Display Acutance,0.840,
5.5" Phone Display Quality Loss,1.242,
UHDTV Display Acutance,0.558,
UHDTV Display Quality Loss,10.786,
Small Print Acutance,0.569,
Small Print Quality Loss,10.228,
Large Print Acutance,0.514,
Large Print Quality Loss,13.151,
Gamma, 0.5
Color channel, R
Max detected f (c/p), 0.498

Exif data












































































































































































































































































































