Imatest-style,Python Release,,Random
File,OV13b10_AG15.5_ET2800_deadleaf_12M_60_denoised_A_model_mixup065.raw
Run date,07-Apr-2026 15:42:30,,Release

Image pixels (WxH),4032,3024
Crop,1672,1654
L R T B,1207,2860,639,2310
pixels/in,0
pixels/mm,0
um/pixel,0
MTF30,0.000 Cy/Pxl,Secondary readout

Table of MTF
f (c/p),f (C/P),MTF,MTF w/noise,Noise PSD,S+N PSD,Signal PSD,,Seg 1
0.0027,0.0027,2.0372,2.0367,0.0001303,30.2981954,30.2980651,,2.0372
0.0131,0.0131,1.1250,1.1251,0.0006951,1.0214233,1.0207282,,1.1250
0.0236,0.0236,1.0000,1.0000,0.0001529,0.3222851,0.3221321,,1.0000
0.0341,0.0341,0.9107,0.9108,0.0001042,0.1460418,0.1459376,,0.9107
0.0446,0.0446,0.8517,0.8522,0.0001226,0.0810536,0.0809310,,0.8517
0.0551,0.0551,0.7654,0.7661,0.0001017,0.0453514,0.0452497,,0.7654
0.0656,0.0656,0.7319,0.7329,0.0000942,0.0304649,0.0303708,,0.7319
0.0760,0.0760,0.6617,0.6628,0.0000749,0.0190722,0.0189974,,0.6617
0.0865,0.0865,0.6117,0.6131,0.0000646,0.0128886,0.0128240,,0.6117
0.0970,0.0970,0.5852,0.5871,0.0000658,0.0095681,0.0095023,,0.5852
0.1075,0.1075,0.5267,0.5298,0.0000794,0.0064357,0.0063563,,0.5267
0.1180,0.1180,0.5082,0.5122,0.0000810,0.0050489,0.0049678,,0.5082
0.1285,0.1285,0.4838,0.4882,0.0000730,0.0039027,0.0038297,,0.4838
0.1390,0.1390,0.4448,0.4505,0.0000740,0.0028607,0.0027866,,0.4448
0.1494,0.1494,0.4170,0.4232,0.0000653,0.0021947,0.0021295,,0.4170
0.1599,0.1599,0.4012,0.4071,0.0000523,0.0017807,0.0017284,,0.4012
0.1704,0.1704,0.3841,0.3910,0.0000512,0.0014513,0.0014001,,0.3841
0.1809,0.1809,0.3765,0.3856,0.0000592,0.0012561,0.0011969,,0.3765
0.1914,0.1914,0.3652,0.3744,0.0000518,0.0010597,0.0010079,,0.3652
0.2019,0.2019,0.3623,0.3716,0.0000473,0.0009397,0.0008924,,0.3623
0.2124,0.2124,0.3553,0.3649,0.0000429,0.0008194,0.0007765,,0.3553
0.2228,0.2228,0.3464,0.3576,0.0000444,0.0007146,0.0006702,,0.3464
0.2333,0.2333,0.3374,0.3492,0.0000417,0.0006216,0.0005799,,0.3374
0.2438,0.2438,0.3339,0.3454,0.0000366,0.0005566,0.0005200,,0.3339
0.2543,0.2543,0.3208,0.3321,0.0000317,0.0004725,0.0004409,,0.3208
0.2648,0.2648,0.3173,0.3294,0.0000311,0.0004286,0.0003975,,0.3173
0.2753,0.2753,0.3185,0.3310,0.0000298,0.0003998,0.0003700,,0.3185
0.2857,0.2857,0.3099,0.3230,0.0000281,0.0003527,0.0003246,,0.3099
0.2962,0.2962,0.3037,0.3173,0.0000266,0.0003163,0.0002897,,0.3037
0.3067,0.3067,0.2928,0.3082,0.0000271,0.0002778,0.0002507,,0.2928
0.3172,0.3172,0.2871,0.3014,0.0000231,0.0002480,0.0002249,,0.2871
0.3277,0.3277,0.2855,0.2998,0.0000215,0.0002295,0.0002079,,0.2855
0.3382,0.3382,0.2781,0.2925,0.0000198,0.0002047,0.0001849,,0.2781
0.3487,0.3487,0.2743,0.2878,0.0000172,0.0001860,0.0001688,,0.2743
0.3591,0.3591,0.2693,0.2819,0.0000148,0.0001678,0.0001530,,0.2693
0.3696,0.3696,0.2631,0.2760,0.0000139,0.0001515,0.0001376,,0.2631
0.3801,0.3801,0.2520,0.2644,0.0000121,0.0001312,0.0001191,,0.2520
0.3906,0.3906,0.2482,0.2600,0.0000107,0.0001198,0.0001091,,0.2482
0.4011,0.4011,0.2408,0.2511,0.0000085,0.0001057,0.0000971,,0.2408
0.4116,0.4116,0.2343,0.2438,0.0000073,0.0000944,0.0000871,,0.2343
0.4220,0.4220,0.2292,0.2388,0.0000068,0.0000858,0.0000790,,0.2292
0.4325,0.4325,0.2209,0.2303,0.0000061,0.0000758,0.0000697,,0.2209
0.4430,0.4430,0.2111,0.2204,0.0000055,0.0000660,0.0000605,,0.2111
0.4535,0.4535,0.2028,0.2116,0.0000047,0.0000579,0.0000531,,0.2028
0.4640,0.4640,0.1964,0.2042,0.0000039,0.0000514,0.0000475,,0.1964
0.4745,0.4745,0.1872,0.1942,0.0000032,0.0000443,0.0000411,,0.1872
0.4850,0.4850,0.1760,0.1827,0.0000027,0.0000374,0.0000347,,0.1760
0.4954,0.4954,0.1706,0.1765,0.0000022,0.0000334,0.0000312,,0.1706
0.5059,0.5059,0.1600,0.1654,0.0000018,0.0000280,0.0000262,,0.1600
0.5164,0.5164,0.1538,0.1587,0.0000015,0.0000247,0.0000232,,0.1538
0.5269,0.5269,0.1454,0.1496,0.0000012,0.0000210,0.0000198,,0.1454
0.5374,0.5374,0.1364,0.1403,0.0000010,0.0000177,0.0000167,,0.1364
0.5479,0.5479,0.1265,0.1302,0.0000008,0.0000146,0.0000138,,0.1265
0.5584,0.5584,0.1162,0.1192,0.0000006,0.0000118,0.0000112,,0.1162
0.5688,0.5688,0.1086,0.1113,0.0000005,0.0000099,0.0000094,,0.1086
