Imatest-style,Python Release,,Random
File,OV13b10_AG8_ET5500_deadleaf_12M_40_denoised.raw
Run date,07-Apr-2026 15:42:03,,Release

Image pixels (WxH),4032,3024
Crop,1672,1654
L R T B,1207,2860,639,2310
pixels/in,0
pixels/mm,0
um/pixel,0
MTF30,0.174 Cy/Pxl,Secondary readout

Table of MTF
f (c/p),f (C/P),MTF,MTF w/noise,Noise PSD,S+N PSD,Signal PSD,,Seg 1
0.0027,0.0027,2.0575,2.0574,0.0000262,32.3377021,32.3376759,,2.0575
0.0131,0.0131,1.1087,1.1087,0.0000749,1.0374534,1.0373784,,1.1087
0.0236,0.0236,1.0000,1.0000,0.0000295,0.3371006,0.3370710,,1.0000
0.0341,0.0341,0.9317,0.9318,0.0000310,0.1598759,0.1598449,,0.9317
0.0446,0.0446,0.8866,0.8867,0.0000269,0.0917863,0.0917594,,0.8866
0.0550,0.0550,0.8185,0.8186,0.0000187,0.0541594,0.0541407,,0.8185
0.0655,0.0655,0.7871,0.7872,0.0000121,0.0367634,0.0367512,,0.7871
0.0760,0.0760,0.7084,0.7084,0.0000077,0.0227889,0.0227812,,0.7084
0.0865,0.0865,0.6546,0.6547,0.0000059,0.0153759,0.0153700,,0.6546
0.0969,0.0969,0.6142,0.6143,0.0000046,0.0109591,0.0109545,,0.6142
0.1074,0.1074,0.5495,0.5497,0.0000037,0.0072447,0.0072410,,0.5495
0.1179,0.1179,0.5053,0.5054,0.0000038,0.0051416,0.0051377,,0.5053
0.1284,0.1284,0.4632,0.4634,0.0000031,0.0036776,0.0036745,,0.4632
0.1388,0.1388,0.4175,0.4177,0.0000024,0.0025714,0.0025690,,0.4175
0.1493,0.1493,0.3861,0.3863,0.0000024,0.0019123,0.0019099,,0.3861
0.1598,0.1598,0.3453,0.3456,0.0000023,0.0013420,0.0013396,,0.3453
0.1703,0.1703,0.3108,0.3111,0.0000022,0.0009612,0.0009590,,0.3108
0.1808,0.1808,0.2806,0.2810,0.0000022,0.0006978,0.0006956,,0.2806
0.1912,0.1912,0.2478,0.2483,0.0000022,0.0004877,0.0004855,,0.2478
0.2017,0.2017,0.2182,0.2188,0.0000020,0.0003408,0.0003388,,0.2182
0.2122,0.2122,0.1942,0.1949,0.0000018,0.0002446,0.0002428,,0.1942
0.2227,0.2227,0.1742,0.1751,0.0000018,0.0001792,0.0001774,,0.1742
0.2331,0.2331,0.1538,0.1549,0.0000018,0.0001279,0.0001261,,0.1538
0.2436,0.2436,0.1403,0.1414,0.0000015,0.0000976,0.0000960,,0.1403
0.2541,0.2541,0.1279,0.1291,0.0000014,0.0000747,0.0000733,,0.1279
0.2646,0.2646,0.1173,0.1186,0.0000013,0.0000581,0.0000568,,0.1173
0.2750,0.2750,0.1119,0.1132,0.0000012,0.0000490,0.0000478,,0.1119
0.2855,0.2855,0.1041,0.1056,0.0000011,0.0000394,0.0000383,,0.1041
0.2960,0.2960,0.1009,0.1024,0.0000010,0.0000344,0.0000334,,0.1009
0.3065,0.3065,0.0975,0.0992,0.0000010,0.0000301,0.0000291,,0.0975
0.3169,0.3169,0.0936,0.0954,0.0000010,0.0000260,0.0000250,,0.0936
0.3274,0.3274,0.0907,0.0924,0.0000008,0.0000228,0.0000220,,0.0907
0.3379,0.3379,0.0878,0.0893,0.0000007,0.0000200,0.0000193,,0.0878
0.3484,0.3484,0.0860,0.0875,0.0000006,0.0000180,0.0000174,,0.0860
0.3589,0.3589,0.0842,0.0856,0.0000005,0.0000162,0.0000156,,0.0842
0.3693,0.3693,0.0901,0.0914,0.0000005,0.0000174,0.0000169,,0.0901
0.3798,0.3798,0.0830,0.0845,0.0000005,0.0000140,0.0000135,,0.0830
0.3903,0.3903,0.0830,0.0844,0.0000004,0.0000132,0.0000128,,0.0830
0.4008,0.4008,0.0835,0.0847,0.0000004,0.0000126,0.0000122,,0.0835
0.4112,0.4112,0.0817,0.0829,0.0000003,0.0000114,0.0000111,,0.0817
0.4217,0.4217,0.0821,0.0831,0.0000003,0.0000109,0.0000106,,0.0821
0.4322,0.4322,0.0826,0.0835,0.0000002,0.0000104,0.0000102,,0.0826
0.4427,0.4427,0.0841,0.0851,0.0000002,0.0000103,0.0000101,,0.0841
0.4531,0.4531,0.0841,0.0849,0.0000002,0.0000098,0.0000096,,0.0841
0.4636,0.4636,0.0872,0.0879,0.0000002,0.0000099,0.0000098,,0.0872
0.4741,0.4741,0.0871,0.0877,0.0000001,0.0000095,0.0000093,,0.0871
0.4846,0.4846,0.0908,0.0914,0.0000001,0.0000098,0.0000097,,0.0908
0.4950,0.4950,0.0934,0.0939,0.0000001,0.0000099,0.0000098,,0.0934
0.5055,0.5055,0.0931,0.0935,0.0000001,0.0000094,0.0000093,,0.0931
0.5160,0.5160,0.0957,0.0960,0.0000001,0.0000095,0.0000094,,0.0957
0.5265,0.5265,0.0924,0.0927,0.0000001,0.0000084,0.0000084,,0.0924
0.5370,0.5370,0.0916,0.0919,0.0000000,0.0000080,0.0000079,,0.0916
0.5474,0.5474,0.0886,0.0889,0.0000000,0.0000071,0.0000071,,0.0886
0.5579,0.5579,0.0847,0.0849,0.0000000,0.0000062,0.0000062,,0.0847
0.5684,0.5684,0.0817,0.0819,0.0000000,0.0000056,0.0000056,,0.0817
0.5789,0.5789,0.0755,0.0756,0.0000000,0.0000046,0.0000046,,0.0755
0.5893,0.5893,0.0689,0.0691,0.0000000,0.0000037,0.0000037,,0.0689
0.5998,0.5998,0.0623,0.0625,0.0000000,0.0000029,0.0000029,,0.0623
0.6103,0.6103,0.0515,0.0516,0.0000000,0.0000019,0.0000019,,0.0515
0.6208,0.6208,0.0421,0.0422,0.0000000,0.0000012,0.0000012,,0.0421
0.6312,0.6312,0.0313,0.0314,0.0000000,0.0000007,0.0000006,,0.0313
0.6417,0.6417,0.0225,0.0227,0.0000000,0.0000003,0.0000003,,0.0225
0.6522,0.6522,0.0181,0.0184,0.0000000,0.0000002,0.0000002,,0.0181
