Imatest-style,Python Release,,Random
File,OV13b10_AG4_ET11000_deadleaf_12M_20_denoised.raw
Run date,07-Apr-2026 15:42:02,,Release

Image pixels (WxH),4032,3024
Crop,1672,1654
L R T B,1207,2860,639,2310
pixels/in,0
pixels/mm,0
um/pixel,0
MTF30,0.172 Cy/Pxl,Secondary readout

Table of MTF
f (c/p),f (C/P),MTF,MTF w/noise,Noise PSD,S+N PSD,Signal PSD,,Seg 1
0.0027,0.0027,2.0337,2.0337,0.0000104,32.3708410,32.3708306,,2.0337
0.0131,0.0131,1.1003,1.1002,0.0000385,1.0467942,1.0467556,,1.1003
0.0236,0.0236,1.0000,1.0000,0.0000244,0.3453750,0.3453506,,1.0000
0.0341,0.0341,0.9179,0.9179,0.0000165,0.1589747,0.1589582,,0.9179
0.0446,0.0446,0.8804,0.8804,0.0000111,0.0927154,0.0927043,,0.8804
0.0551,0.0551,0.8156,0.8156,0.0000079,0.0550855,0.0550776,,0.8156
0.0656,0.0656,0.7842,0.7842,0.0000061,0.0373779,0.0373718,,0.7842
0.0760,0.0760,0.7067,0.7067,0.0000045,0.0232340,0.0232295,,0.7067
0.0865,0.0865,0.6549,0.6550,0.0000034,0.0157640,0.0157606,,0.6549
0.0970,0.0970,0.6127,0.6127,0.0000028,0.0111697,0.0111669,,0.6127
0.1075,0.1075,0.5457,0.5458,0.0000023,0.0073189,0.0073166,,0.5457
0.1180,0.1180,0.5055,0.5055,0.0000019,0.0052698,0.0052680,,0.5055
0.1285,0.1285,0.4635,0.4636,0.0000016,0.0037711,0.0037694,,0.4635
0.1390,0.1390,0.4125,0.4126,0.0000015,0.0025710,0.0025695,,0.4125
0.1494,0.1494,0.3825,0.3826,0.0000014,0.0019222,0.0019208,,0.3825
0.1599,0.1599,0.3411,0.3412,0.0000013,0.0013408,0.0013395,,0.3411
0.1704,0.1704,0.3050,0.3052,0.0000012,0.0009476,0.0009465,,0.3050
0.1809,0.1809,0.2737,0.2739,0.0000011,0.0006790,0.0006779,,0.2737
0.1914,0.1914,0.2380,0.2383,0.0000011,0.0004602,0.0004590,,0.2380
0.2019,0.2019,0.2107,0.2110,0.0000010,0.0003246,0.0003235,,0.2107
0.2124,0.2124,0.1888,0.1892,0.0000010,0.0002361,0.0002351,,0.1888
0.2228,0.2228,0.1668,0.1672,0.0000009,0.0001675,0.0001666,,0.1668
0.2333,0.2333,0.1477,0.1483,0.0000008,0.0001200,0.0001192,,0.1477
0.2438,0.2438,0.1314,0.1320,0.0000008,0.0000871,0.0000863,,0.1314
0.2543,0.2543,0.1193,0.1201,0.0000008,0.0000662,0.0000654,,0.1193
0.2648,0.2648,0.1092,0.1100,0.0000007,0.0000512,0.0000505,,0.1092
0.2753,0.2753,0.1032,0.1040,0.0000007,0.0000423,0.0000417,,0.1032
0.2857,0.2857,0.0979,0.0987,0.0000006,0.0000353,0.0000348,,0.0979
0.2962,0.2962,0.0932,0.0940,0.0000005,0.0000298,0.0000292,,0.0932
0.3067,0.3067,0.0902,0.0911,0.0000005,0.0000260,0.0000255,,0.0902
0.3172,0.3172,0.0854,0.0863,0.0000005,0.0000218,0.0000213,,0.0854
0.3277,0.3277,0.0831,0.0840,0.0000004,0.0000193,0.0000189,,0.0831
0.3382,0.3382,0.0801,0.0810,0.0000004,0.0000168,0.0000164,,0.0801
0.3487,0.3487,0.0786,0.0795,0.0000003,0.0000152,0.0000149,,0.0786
0.3591,0.3591,0.0772,0.0781,0.0000003,0.0000138,0.0000135,,0.0772
