Imatest-style,Python Release,,Random
File,OV13b10_AG8_ET5500_deadleaf_12M_40_denoised.raw
Run date,07-Apr-2026 15:42:18,,Release

Image pixels (WxH),4032,3024
Crop,1672,1654
L R T B,1207,2860,639,2310
pixels/in,0
pixels/mm,0
um/pixel,0
MTF30,0.307 Cy/Pxl,Secondary readout

Table of MTF
f (c/p),f (C/P),MTF,MTF w/noise,Noise PSD,S+N PSD,Signal PSD,,Seg 1
0.0027,0.0027,1.9985,1.9982,0.0000179,30.7587236,30.7587058,,1.9985
0.0132,0.0132,1.1063,1.1063,0.0002680,1.0416225,1.0413544,,1.1063
0.0237,0.0237,1.0000,1.0000,0.0000912,0.3399221,0.3398308,,1.0000
0.0342,0.0342,0.9323,0.9325,0.0001047,0.1614724,0.1613677,,0.9323
0.0447,0.0447,0.9037,0.9040,0.0000858,0.0961973,0.0961115,,0.9037
0.0552,0.0552,0.8254,0.8257,0.0000543,0.0555618,0.0555075,,0.8254
0.0657,0.0657,0.8052,0.8056,0.0000521,0.0388244,0.0387723,,0.8052
0.0762,0.0762,0.7374,0.7382,0.0000605,0.0249518,0.0248913,,0.7374
0.0867,0.0867,0.6951,0.6961,0.0000589,0.0175271,0.0174682,,0.6951
0.0972,0.0972,0.6633,0.6645,0.0000502,0.0129283,0.0128781,,0.6633
0.1077,0.1077,0.6156,0.6174,0.0000549,0.0092158,0.0091610,,0.6156
0.1182,0.1182,0.5878,0.5901,0.0000575,0.0070668,0.0070093,,0.5878
0.1287,0.1287,0.5605,0.5631,0.0000511,0.0054751,0.0054240,,0.5605
0.1392,0.1392,0.5291,0.5320,0.0000471,0.0042064,0.0041593,,0.5291
0.1497,0.1497,0.4965,0.5001,0.0000473,0.0032316,0.0031842,,0.4965
0.1602,0.1602,0.4740,0.4780,0.0000437,0.0025894,0.0025456,,0.4740
0.1708,0.1708,0.4577,0.4623,0.0000433,0.0021405,0.0020972,,0.4577
0.1813,0.1813,0.4356,0.4412,0.0000443,0.0017342,0.0016899,,0.4356
0.1918,0.1918,0.4197,0.4264,0.0000458,0.0014499,0.0014041,,0.4197
0.2023,0.2023,0.4043,0.4122,0.0000465,0.0012191,0.0011726,,0.4043
0.2128,0.2128,0.3814,0.3895,0.0000409,0.0009845,0.0009436,,0.3814
0.2233,0.2233,0.3764,0.3847,0.0000373,0.0008723,0.0008350,,0.3764
0.2338,0.2338,0.3562,0.3650,0.0000342,0.0007161,0.0006819,,0.3562
0.2443,0.2443,0.3505,0.3596,0.0000320,0.0006364,0.0006044,,0.3505
0.2548,0.2548,0.3450,0.3540,0.0000287,0.0005665,0.0005378,,0.3450
0.2653,0.2653,0.3327,0.3423,0.0000270,0.0004879,0.0004609,,0.3327
0.2758,0.2758,0.3282,0.3375,0.0000240,0.0004384,0.0004144,,0.3282
0.2863,0.2863,0.3096,0.3210,0.0000257,0.0003675,0.0003419,,0.3096
0.2968,0.2968,0.3080,0.3201,0.0000254,0.0003395,0.0003141,,0.3080
0.3073,0.3073,0.2997,0.3117,0.0000229,0.0002998,0.0002770,,0.2997
0.3178,0.3178,0.2960,0.3077,0.0000205,0.0002726,0.0002522,,0.2960
0.3283,0.3283,0.2896,0.3011,0.0000183,0.0002441,0.0002258,,0.2896
0.3388,0.3388,0.2871,0.2980,0.0000162,0.0002241,0.0002079,,0.2871
0.3494,0.3494,0.2764,0.2879,0.0000154,0.0001963,0.0001809,,0.2764
0.3599,0.3599,0.2681,0.2794,0.0000138,0.0001738,0.0001601,,0.2681
0.3704,0.3704,0.2657,0.2758,0.0000116,0.0001596,0.0001480,,0.2657
0.3809,0.3809,0.2552,0.2655,0.0000106,0.0001394,0.0001288,,0.2552
0.3914,0.3914,0.2511,0.2611,0.0000096,0.0001274,0.0001178,,0.2511
0.4019,0.4019,0.2467,0.2563,0.0000085,0.0001161,0.0001076,,0.2467
0.4124,0.4124,0.2395,0.2487,0.0000075,0.0001035,0.0000960,,0.2395
0.4229,0.4229,0.2302,0.2386,0.0000062,0.0000904,0.0000842,,0.2302
0.4334,0.4334,0.2274,0.2351,0.0000054,0.0000833,0.0000779,,0.2274
0.4439,0.4439,0.2225,0.2298,0.0000048,0.0000757,0.0000709,,0.2225
0.4544,0.4544,0.2081,0.2156,0.0000043,0.0000634,0.0000591,,0.2081
0.4649,0.4649,0.2053,0.2117,0.0000035,0.0000582,0.0000547,,0.2053
0.4754,0.4754,0.1940,0.2001,0.0000030,0.0000496,0.0000466,,0.1940
0.4859,0.4859,0.1906,0.1958,0.0000024,0.0000453,0.0000429,,0.1906
0.4964,0.4964,0.1839,0.1888,0.0000021,0.0000403,0.0000382,,0.1839
0.5069,0.5069,0.1735,0.1776,0.0000016,0.0000341,0.0000325,,0.1735
0.5174,0.5174,0.1657,0.1693,0.0000012,0.0000296,0.0000284,,0.1657
0.5280,0.5280,0.1569,0.1603,0.0000011,0.0000255,0.0000244,,0.1569
0.5385,0.5385,0.1487,0.1518,0.0000009,0.0000219,0.0000210,,0.1487
